Old_stable_id New_stable_id Change
AGAP011794 AGAP011794 unchanged
AGAP011795 AGAP011795 unchanged
AGAP011796 AGAP011796 unchanged
AGAP011797 AGAP011797 unchanged
AGAP011798 AGAP011798 unchanged
AGAP011799 AGAP011799 unchanged
AGAP011800 AGAP011800 unchanged
AGAP011801 AGAP011801 unchanged
AGAP011802 AGAP011802 unchanged
AGAP011803 AGAP011803 unchanged
AGAP011804 AGAP011804 unchanged
AGAP011805 AGAP011805 unchanged
AGAP011806 AGAP011806 unchanged
AGAP011807 AGAP011807 unchanged
AGAP011808 AGAP011808 unchanged
AGAP011809 AGAP011809 unchanged
AGAP011810 AGAP011810 unchanged
AGAP011811 AGAP011811 unchanged
AGAP011812 AGAP011812 unchanged
AGAP011813 AGAP011813 unchanged
AGAP011814 AGAP011814 unchanged
AGAP011815 AGAP011815 unchanged
AGAP011816 AGAP011816 unchanged
AGAP011817 AGAP011817 unchanged
AGAP011818 AGAP011818 unchanged
AGAP011819 AGAP011819 unchanged
AGAP011820 AGAP011820 unchanged
AGAP011821 AGAP011821 unchanged
AGAP011822 AGAP011822 unchanged
AGAP011823 AGAP011823 unchanged
AGAP011824 AGAP011824 unchanged
AGAP011825 AGAP011825 unchanged
AGAP011826 AGAP011826 unchanged
AGAP011827 AGAP011827 unchanged
AGAP011828 AGAP011828 unchanged
AGAP011829 AGAP011829 unchanged
AGAP011830 AGAP011830 unchanged
AGAP011831 AGAP011831 unchanged
AGAP011832 AGAP011832 unchanged
AGAP011833 AGAP011833 unchanged
AGAP011834 AGAP011834 unchanged
AGAP011835 AGAP011835 unchanged
AGAP011836 AGAP011836 unchanged
AGAP011837 AGAP011837 unchanged
AGAP011838 AGAP011838 unchanged
AGAP011839 AGAP011839 unchanged
AGAP011840 AGAP011840 unchanged
AGAP011841 AGAP011841 unchanged
AGAP011842 AGAP011842 unchanged
AGAP011843 AGAP011843 unchanged
AGAP011844 AGAP011844 unchanged
AGAP011845 AGAP011845 unchanged
AGAP011846 AGAP011846 unchanged
AGAP011847 AGAP011847 unchanged
AGAP011848 AGAP011848 unchanged
AGAP011849 AGAP011849 unchanged
AGAP011850 AGAP011850 unchanged
AGAP011851 AGAP011851 unchanged
AGAP011852 AGAP011852 unchanged
AGAP011854 AGAP011854 unchanged
AGAP011855 AGAP011855 unchanged
AGAP011856 AGAP011856 unchanged
AGAP011857 AGAP011857 unchanged
AGAP011858 AGAP011858 unchanged
AGAP011859 AGAP011859 unchanged
AGAP011860 AGAP011860 unchanged
AGAP011861 AGAP011861 unchanged
AGAP011862 AGAP011862 unchanged
AGAP011863 AGAP011863 unchanged
AGAP011864 AGAP011864 unchanged
AGAP011865 AGAP011865 unchanged
AGAP011866 AGAP011866 unchanged
AGAP011867 AGAP011867 unchanged
AGAP011869 AGAP011869 unchanged
AGAP011870 AGAP011870 unchanged
AGAP011871 AGAP011871 unchanged
AGAP011872 AGAP011872 unchanged
AGAP011873 AGAP011873 unchanged
AGAP011874 AGAP011874 unchanged
AGAP011875 AGAP011875 unchanged
AGAP011876 AGAP011876 unchanged
AGAP011877 AGAP011877 unchanged
AGAP011878 AGAP011878 unchanged
AGAP011879 AGAP011879 unchanged
AGAP011880 AGAP011880 unchanged
AGAP011881 AGAP011881 unchanged
AGAP011882 AGAP011882 unchanged
AGAP011883 AGAP011883 unchanged
AGAP011884 AGAP011884 unchanged
AGAP011885 AGAP011885 unchanged
AGAP011886 AGAP011886 unchanged
AGAP011887 AGAP011887 unchanged
AGAP011888 AGAP011888 unchanged
AGAP011889 AGAP011889 unchanged
AGAP011890 AGAP011890 unchanged
AGAP011891 AGAP011891 unchanged
AGAP011892 AGAP011892 unchanged
AGAP011893 AGAP011893 unchanged
AGAP011894 AGAP011894 unchanged
AGAP011895 AGAP011895 unchanged
AGAP011896 AGAP011896 unchanged
AGAP011897 AGAP011897 unchanged
AGAP011898 AGAP011898 unchanged
AGAP011899 AGAP011899 unchanged
AGAP011900 AGAP011900 unchanged
AGAP011901 AGAP011901 unchanged
AGAP011902 AGAP011902 unchanged
AGAP011903 AGAP011903 unchanged
AGAP011904 AGAP011904 unchanged
AGAP011905 AGAP011905 unchanged
AGAP011906 AGAP011906 unchanged
AGAP011907 AGAP011907 unchanged
AGAP011908 AGAP011908 unchanged
AGAP011909 AGAP011909 unchanged
AGAP011910 AGAP011910 unchanged
AGAP011911 AGAP011911 unchanged
AGAP011912 AGAP011912 unchanged
AGAP011913 AGAP011913 unchanged
AGAP011914 AGAP011914 unchanged
AGAP011915 AGAP011915 unchanged
AGAP011916 AGAP011916 unchanged
AGAP011917 AGAP011917 unchanged
AGAP011918 AGAP011918 unchanged
AGAP011919 AGAP011919 unchanged
AGAP011920 AGAP011920 unchanged
AGAP011921 AGAP011921 unchanged
AGAP011922 AGAP011922 unchanged
AGAP011923 AGAP011923 unchanged
AGAP011924 AGAP011924 unchanged
AGAP011925 AGAP011925 unchanged
AGAP011926 AGAP011926 unchanged
AGAP011927 AGAP011927 unchanged
AGAP011928 AGAP011928 unchanged
AGAP011929 AGAP011929 unchanged
AGAP011930 AGAP011930 unchanged
AGAP011931 AGAP011931 unchanged
AGAP011932 AGAP011932 unchanged
AGAP011933 AGAP011933 unchanged
AGAP011934 AGAP011934 unchanged
AGAP011935 AGAP011935 unchanged
AGAP011936 AGAP011936 unchanged
AGAP011937 AGAP011937 unchanged
AGAP011938 AGAP011938 unchanged
AGAP011939 AGAP011939 unchanged
AGAP011940 AGAP011940 unchanged
AGAP011941 AGAP011941 unchanged
AGAP011942 AGAP011942 unchanged
AGAP011943 AGAP011943 unchanged
AGAP011944 AGAP011944 unchanged
AGAP011945 AGAP011945 unchanged
AGAP011946 AGAP011946 unchanged
AGAP011947 AGAP011947 unchanged
AGAP011948 AGAP011948 unchanged
AGAP011949 AGAP011949 unchanged
AGAP011950 AGAP011950 unchanged
AGAP011951 AGAP011951 changed
AGAP011952 AGAP011952 changed
AGAP011953 AGAP011953 unchanged
AGAP011954 AGAP011954 unchanged
AGAP011955 AGAP011955 unchanged
AGAP011956 AGAP011956 unchanged
AGAP011957 AGAP011957 unchanged
AGAP011958 AGAP011958 unchanged
AGAP011959 AGAP011959 unchanged
AGAP011960 AGAP011960 unchanged
AGAP011961 AGAP011961 unchanged
AGAP011962 AGAP011962 unchanged
AGAP011963 AGAP011963 unchanged
AGAP011964 AGAP011964 unchanged
AGAP011965 AGAP011965 unchanged
AGAP011966 AGAP011966 unchanged
AGAP011967 AGAP011967 unchanged
AGAP011968 AGAP011968 unchanged
AGAP011969 AGAP011969 unchanged
AGAP011970 AGAP011970 unchanged
AGAP011971 AGAP011971 unchanged
AGAP011972 AGAP011972 unchanged
AGAP011973 AGAP011973 unchanged
AGAP011974 AGAP011974 changed
AGAP011975 AGAP011975 unchanged
AGAP011976 AGAP011976 unchanged
AGAP011977 AGAP011977 unchanged
AGAP011978 AGAP011978 unchanged
AGAP011979 AGAP011979 unchanged
AGAP011980 AGAP011980 unchanged
AGAP011981 AGAP011981 unchanged
AGAP011982 AGAP011982 unchanged
AGAP011983 AGAP011983 unchanged
AGAP011984 AGAP011984 unchanged
AGAP011985 AGAP011985 unchanged
AGAP011986 AGAP011986 unchanged
AGAP011987 AGAP011987 unchanged
AGAP011988 AGAP011988 unchanged
AGAP011989 AGAP011989 unchanged
AGAP011990 AGAP011990 unchanged
AGAP011991 AGAP011991 unchanged
AGAP011992 AGAP011992 unchanged
AGAP011993 AGAP011993 unchanged
AGAP011994 AGAP011994 unchanged
AGAP011995 AGAP011995 unchanged
AGAP011996 AGAP011996 unchanged
AGAP011997 AGAP011997 unchanged
AGAP011998 AGAP011998 unchanged
AGAP011999 AGAP011999 unchanged
AGAP012000 AGAP012000 unchanged
AGAP012001 AGAP012001 unchanged
AGAP012002 AGAP012002 unchanged
AGAP012003 AGAP012003 unchanged
AGAP012004 AGAP012004 unchanged
AGAP012005 AGAP012005 unchanged
AGAP012006 AGAP012006 unchanged
AGAP012007 AGAP012007 unchanged
AGAP012008 AGAP012008 unchanged
AGAP012009 AGAP012009 unchanged
AGAP012010 AGAP012010 unchanged
AGAP012011 AGAP012011 unchanged
AGAP012012 AGAP012012 unchanged
AGAP012013 AGAP012013 unchanged
AGAP012014 AGAP012014 unchanged
AGAP012015 AGAP012015 unchanged
AGAP012016 AGAP012016 unchanged
AGAP012017 AGAP012017 unchanged
AGAP012018 AGAP012018 unchanged
AGAP012019 AGAP012019 unchanged
AGAP012020 AGAP012020 unchanged
AGAP012021 AGAP012021 unchanged
AGAP012022 AGAP012022 unchanged
AGAP012023 AGAP012023 unchanged
AGAP012024 AGAP012024 unchanged
AGAP012025 AGAP012025 unchanged
AGAP012026 AGAP012026 unchanged
AGAP012027 AGAP012027 unchanged
AGAP012028 AGAP012028 unchanged
AGAP012029 AGAP012029 unchanged
AGAP012030 AGAP012030 unchanged
AGAP012031 AGAP012031 unchanged
AGAP012032 AGAP012032 unchanged
AGAP012033 AGAP012033 unchanged
AGAP012034 AGAP012034 unchanged
AGAP012035 AGAP012035 unchanged
AGAP012036 AGAP012036 unchanged
AGAP012037 AGAP012037 unchanged
AGAP012038 AGAP012038 unchanged
AGAP012039 AGAP012039 unchanged
AGAP012040 AGAP012040 unchanged
AGAP012041 AGAP012041 unchanged
AGAP012042 AGAP012042 unchanged
AGAP012043 AGAP012043 unchanged
AGAP012044 AGAP012044 unchanged
AGAP012045 AGAP012045 unchanged
AGAP012046 AGAP012046 unchanged
AGAP012047 AGAP012047 unchanged
AGAP012048 AGAP012048 unchanged
AGAP012049 AGAP012049 unchanged
AGAP012050 AGAP012050 unchanged
AGAP012051 AGAP012051 unchanged
AGAP012052 AGAP012052 unchanged
AGAP012053 AGAP012053 unchanged
AGAP012054 AGAP012054 unchanged
AGAP012055 AGAP012055 unchanged
AGAP012056 AGAP012056 unchanged
AGAP012057 AGAP012057 unchanged
AGAP012058 AGAP012058 unchanged
AGAP012059 AGAP012059 unchanged
AGAP012060 AGAP012060 unchanged
AGAP012061 AGAP012061 unchanged
AGAP012062 AGAP012062 unchanged
AGAP012063 AGAP012063 unchanged
AGAP012064 AGAP012064 unchanged
AGAP012065 AGAP012065 unchanged
AGAP012066 AGAP012066 unchanged
AGAP012067 AGAP012067 unchanged
AGAP012068 AGAP012068 unchanged
AGAP012069 AGAP012069 unchanged
AGAP012070 AGAP012070 unchanged
AGAP012071 AGAP012071 unchanged
AGAP012072 AGAP012072 unchanged
AGAP012073 AGAP012073 unchanged
AGAP012074 AGAP012074 unchanged
AGAP012075 AGAP012075 unchanged
AGAP012076 AGAP012076 unchanged
AGAP012077 AGAP012077 unchanged
AGAP012078 AGAP012078 unchanged
AGAP012079 AGAP012079 unchanged
AGAP012080 AGAP012080 unchanged
AGAP012081 AGAP012081 unchanged
AGAP012082 AGAP012082 unchanged
AGAP012083 AGAP012083 unchanged
AGAP012084 AGAP012084 unchanged
AGAP012085 AGAP012085 unchanged
AGAP012086 AGAP012086 unchanged
AGAP012087 AGAP012087 unchanged
AGAP012088 AGAP012088 unchanged
AGAP012089 AGAP012089 unchanged
AGAP012090 AGAP012090 unchanged
AGAP012091 AGAP012091 unchanged
AGAP012092 AGAP012092 unchanged
AGAP012093 AGAP012093 unchanged
AGAP012094 AGAP012094 unchanged
AGAP012095 AGAP012095 unchanged
AGAP012096 AGAP012096 unchanged
AGAP012097 AGAP012097 unchanged
AGAP012098 AGAP012098 unchanged
AGAP012099 AGAP012099 unchanged
AGAP012100 AGAP012100 unchanged
AGAP012101 AGAP012101 unchanged
AGAP012102 AGAP012102 unchanged
AGAP012103 AGAP012103 unchanged
AGAP012104 AGAP012104 unchanged
AGAP012105 AGAP012105 unchanged
AGAP012106 AGAP012106 unchanged
AGAP012107 AGAP012107 unchanged
AGAP012108 AGAP012108 unchanged
AGAP012109 AGAP012109 unchanged
AGAP012110 AGAP012110 unchanged
AGAP012111 AGAP012111 unchanged
AGAP012112 AGAP012112 unchanged
AGAP012113 AGAP012113 unchanged
AGAP012114 AGAP012114 unchanged
AGAP012115 AGAP012115 unchanged
AGAP012116 AGAP012116 unchanged
AGAP012117 AGAP012117 unchanged
AGAP012118 AGAP012118 unchanged
AGAP012119 AGAP012119 unchanged
AGAP012120 AGAP012120 unchanged
AGAP012121 AGAP012121 unchanged
AGAP012122 AGAP012122 unchanged
AGAP012123 AGAP012123 unchanged
AGAP012124 AGAP012124 unchanged
AGAP012125 AGAP012125 unchanged
AGAP012126 AGAP012126 unchanged
AGAP012127 AGAP012127 unchanged
AGAP012128 AGAP012128 unchanged
AGAP012129 AGAP012129 unchanged
AGAP012130 AGAP012130 unchanged
AGAP012131 AGAP012131 unchanged
AGAP012132 AGAP012132 unchanged
AGAP012133 AGAP012133 unchanged
AGAP012134 AGAP012134 unchanged
AGAP012135 AGAP012135 unchanged
AGAP012136 AGAP012136 unchanged
AGAP012137 AGAP012137 unchanged
AGAP012138 AGAP012138 unchanged
AGAP012139 AGAP012139 unchanged
AGAP012140 AGAP012140 unchanged
AGAP012141 AGAP012141 unchanged
AGAP012142 AGAP012142 unchanged
AGAP012143 AGAP012143 unchanged
AGAP012144 AGAP012144 unchanged
AGAP012145 AGAP012145 unchanged
AGAP012146 AGAP012146 unchanged
AGAP012147 AGAP012147 unchanged
AGAP012148 AGAP012148 unchanged
AGAP012149 AGAP012149 unchanged
AGAP012150 AGAP012150 unchanged
AGAP012151 AGAP012151 unchanged
AGAP012152 AGAP012152 unchanged
AGAP012153 AGAP012153 unchanged
AGAP012154 AGAP012154 unchanged
AGAP012155 AGAP012155 unchanged
AGAP012156 AGAP012156 unchanged
AGAP012157 AGAP012157 unchanged
AGAP012158 AGAP012158 unchanged
AGAP012159 AGAP012159 unchanged
AGAP012160 AGAP012160 unchanged
AGAP012161 AGAP012161 unchanged
AGAP012162 AGAP012162 unchanged
AGAP012163 AGAP012163 unchanged
AGAP012164 AGAP012164 unchanged
AGAP012165 AGAP012165 unchanged
AGAP012166 AGAP012166 unchanged
AGAP012167 AGAP012167 unchanged
AGAP012168 AGAP012168 unchanged
AGAP012169 AGAP012169 unchanged
AGAP012170 AGAP012170 unchanged
AGAP012171 AGAP012171 unchanged
AGAP012172 AGAP012172 unchanged
AGAP012173 AGAP012173 unchanged
AGAP012174 AGAP012174 unchanged
AGAP012175 AGAP012175 unchanged
AGAP012176 AGAP012176 unchanged
AGAP012177 AGAP012177 unchanged
AGAP012178 AGAP012178 unchanged
AGAP012179 AGAP012179 unchanged
AGAP012180 AGAP012180 unchanged
AGAP012181 AGAP012181 unchanged
AGAP012182 AGAP012182 unchanged
AGAP012183 AGAP012183 unchanged
AGAP012184 AGAP012184 unchanged
AGAP012185 AGAP012185 unchanged
AGAP012186 AGAP012186 unchanged
AGAP012187 AGAP012187 unchanged
AGAP012188 AGAP012188 unchanged
AGAP012189 AGAP012189 unchanged
AGAP012190 AGAP012190 unchanged
AGAP012191 AGAP012191 unchanged
AGAP012192 AGAP012192 unchanged
AGAP012193 AGAP012193 unchanged
AGAP012194 AGAP012194 unchanged
AGAP012195 AGAP012195 unchanged
AGAP012196 AGAP012196 unchanged
AGAP012197 AGAP012197 unchanged
AGAP012198 AGAP012198 unchanged
AGAP012199 AGAP012199 unchanged
AGAP012200 AGAP012200 unchanged
AGAP012201 AGAP012201 unchanged
AGAP012202 AGAP012202 unchanged
AGAP012203 AGAP012203 unchanged
AGAP012204 AGAP012204 unchanged
AGAP012205 AGAP012205 unchanged
AGAP012206 AGAP012206 unchanged
AGAP012207 AGAP012207 unchanged
AGAP012208 AGAP012208 unchanged
AGAP012209 AGAP012209 unchanged
AGAP012210 AGAP012210 unchanged
AGAP012211 AGAP012211 unchanged
AGAP012213 AGAP012213 unchanged
AGAP012214 AGAP012214 unchanged
AGAP012215 AGAP012215 unchanged
AGAP012216 AGAP012216 unchanged
AGAP012217 AGAP012217 unchanged
AGAP012218 AGAP012218 unchanged
AGAP012219 AGAP012219 unchanged
AGAP012220 AGAP012220 unchanged
AGAP012221 AGAP012221 unchanged
AGAP012222 AGAP012222 unchanged
AGAP012223 AGAP012223 unchanged
AGAP012224 AGAP012224 unchanged
AGAP012225 AGAP012225 unchanged
AGAP012226 AGAP012226 unchanged
AGAP012227 AGAP012227 unchanged
AGAP012228 AGAP012228 unchanged
AGAP012229 AGAP012229 unchanged
AGAP012230 AGAP012230 unchanged
AGAP012231 AGAP012231 unchanged
AGAP012232 AGAP012232 unchanged
AGAP012233 AGAP012233 unchanged
AGAP012234 AGAP012234 unchanged
AGAP012235 AGAP012235 unchanged
AGAP012236 AGAP012236 unchanged
AGAP012237 AGAP012237 unchanged
AGAP012238 AGAP012238 unchanged
AGAP012239 AGAP012239 unchanged
AGAP012240 AGAP012240 unchanged
AGAP012241 AGAP012241 unchanged
AGAP012242 AGAP012242 unchanged
AGAP012243 AGAP012243 unchanged
AGAP012244 AGAP012244 unchanged
AGAP012245 AGAP012245 unchanged
AGAP012246 AGAP012246 unchanged
AGAP012247 AGAP012247 unchanged
AGAP012248 AGAP012248 unchanged
AGAP012249 AGAP012249 unchanged
AGAP012250 AGAP012250 unchanged
AGAP012251 AGAP012251 unchanged
AGAP012252 AGAP012252 unchanged
AGAP012253 AGAP012253 unchanged
AGAP012254 AGAP012254 unchanged
AGAP012255 AGAP012255 unchanged
AGAP012256 AGAP012256 unchanged
AGAP012257 AGAP012257 unchanged
AGAP012258 AGAP012258 unchanged
AGAP012259 AGAP012259 unchanged
AGAP012260 AGAP012260 unchanged
AGAP012261 AGAP012261 unchanged
AGAP012262 AGAP012262 unchanged
AGAP012263 AGAP012263 unchanged
AGAP012264 AGAP012264 unchanged
AGAP012265 AGAP012265 unchanged
AGAP012266 AGAP012266 unchanged
AGAP012267 AGAP012267 unchanged
AGAP012268 AGAP012268 unchanged
AGAP012269 AGAP012269 unchanged
AGAP012270 AGAP012270 unchanged
AGAP012271 AGAP012271 unchanged
AGAP012272 AGAP012272 unchanged
AGAP012273 AGAP012273 unchanged
AGAP012274 AGAP012274 unchanged
AGAP012275 AGAP012275 unchanged
AGAP012276 AGAP012276 unchanged
AGAP012277 AGAP012277 unchanged
AGAP012278 AGAP012278 unchanged
AGAP012279 AGAP012279 unchanged
AGAP012280 AGAP012280 unchanged
AGAP012281 AGAP012281 unchanged
AGAP012282 AGAP012282 unchanged
AGAP012283 AGAP012283 unchanged
AGAP012284 AGAP012284 unchanged
AGAP012285 AGAP012285 unchanged
AGAP012286 AGAP012286 unchanged
AGAP012287 AGAP012287 unchanged
AGAP012288 AGAP012288 unchanged
AGAP012289 AGAP012289 unchanged
AGAP012290 AGAP012290 unchanged
AGAP012291 AGAP012291 unchanged
AGAP012292 AGAP012292 unchanged
AGAP012293 AGAP012293 unchanged
AGAP012294 AGAP012294 unchanged
AGAP012295 AGAP012295 unchanged
AGAP012296 AGAP012296 unchanged
AGAP012297 AGAP012297 unchanged
AGAP012298 AGAP012298 unchanged
AGAP012299 AGAP012299 unchanged
AGAP012300 AGAP012300 unchanged
AGAP012301 AGAP012301 unchanged
AGAP012302 AGAP012302 unchanged
AGAP012303 AGAP012303 unchanged
AGAP012304 AGAP012304 unchanged
AGAP012305 AGAP012305 unchanged
AGAP012306 AGAP012306 unchanged
AGAP012307 AGAP012307 unchanged
AGAP012308 AGAP012308 unchanged
AGAP012309 AGAP012309 unchanged
AGAP012310 AGAP012310 unchanged
AGAP012311 AGAP012311 unchanged
AGAP012312 AGAP012312 unchanged
AGAP012313 AGAP012313 unchanged
AGAP012314 AGAP012314 unchanged
AGAP012315 AGAP012315 unchanged
AGAP012316 AGAP012316 unchanged
AGAP012317 AGAP012317 unchanged
AGAP012318 AGAP012318 unchanged
AGAP012319 AGAP012319 unchanged
AGAP012320 AGAP012320 unchanged
AGAP012321 AGAP012321 unchanged
AGAP012322 AGAP012322 unchanged
AGAP012323 AGAP012323 unchanged
AGAP012324 AGAP012324 unchanged
AGAP012325 AGAP012325 unchanged
AGAP012326 AGAP012326 changed
AGAP012327 AGAP012327 unchanged
AGAP012328 AGAP012328 unchanged
AGAP012329 AGAP012329 unchanged
AGAP012330 AGAP012330 unchanged
AGAP012331 AGAP012331 unchanged
AGAP012332 AGAP012332 unchanged
AGAP012333 AGAP012333 unchanged
AGAP012334 AGAP012334 unchanged
AGAP012335 AGAP012335 unchanged
AGAP012336 AGAP012336 unchanged
AGAP012337 AGAP012337 unchanged
AGAP012338 AGAP012338 unchanged
AGAP012339 AGAP012339 unchanged
AGAP012340 AGAP012340 unchanged
AGAP012341 AGAP012341 unchanged
AGAP012342 AGAP012342 unchanged
AGAP012343 AGAP012343 unchanged
AGAP012344 AGAP012344 unchanged
AGAP012345 AGAP012345 unchanged
AGAP012346 AGAP012346 unchanged
AGAP012347 AGAP012347 unchanged
AGAP012348 AGAP012348 unchanged
AGAP012350 AGAP012350 unchanged
AGAP012351 AGAP012351 unchanged
AGAP012352 AGAP012352 unchanged
AGAP012353 AGAP012353 unchanged
AGAP012354 AGAP012354 unchanged
AGAP012355 AGAP012355 unchanged
AGAP012356 AGAP012356 unchanged
AGAP012357 AGAP012357 unchanged
AGAP012358 AGAP012358 unchanged
AGAP012359 AGAP012359 unchanged
AGAP012360 AGAP012360 unchanged
AGAP012361 AGAP012361 unchanged
AGAP012362 AGAP012362 unchanged
AGAP012363 AGAP012363 unchanged
AGAP012364 AGAP012364 unchanged
AGAP012365 AGAP012365 unchanged
AGAP012366 AGAP012366 unchanged
AGAP012367 AGAP012367 unchanged
AGAP012368 AGAP012368 unchanged
AGAP012369 AGAP012369 unchanged
AGAP012370 AGAP012370 unchanged
AGAP012371 AGAP012371 unchanged
AGAP012372 AGAP012372 unchanged
AGAP012373 AGAP012373 unchanged
AGAP012374 AGAP012374 unchanged
AGAP012375 AGAP012375 unchanged
AGAP012376 AGAP012376 unchanged
AGAP012377 AGAP012377 unchanged
AGAP012378 AGAP012378 unchanged
AGAP012379 AGAP012379 unchanged
AGAP012380 AGAP012380 unchanged
AGAP012381 AGAP012381 unchanged
AGAP012382 AGAP012382 unchanged
AGAP012383 AGAP012383 unchanged
AGAP012384 AGAP012384 unchanged
AGAP012385 AGAP012385 unchanged
AGAP012386 AGAP012386 unchanged
AGAP012387 AGAP012387 unchanged
AGAP012388 AGAP012388 unchanged
AGAP012389 AGAP012389 unchanged
AGAP012390 AGAP012390 unchanged
AGAP012391 AGAP012391 unchanged
AGAP012392 AGAP012392 unchanged
AGAP012393 AGAP012393 unchanged
AGAP012394 AGAP012394 unchanged
AGAP012395 AGAP012395 unchanged
AGAP012396 AGAP012396 unchanged
AGAP012397 AGAP012397 unchanged
AGAP012398 AGAP012398 unchanged
AGAP012399 AGAP012399 unchanged
AGAP012400 AGAP012400 unchanged
AGAP012401 AGAP012401 unchanged
AGAP012402 AGAP012402 unchanged
AGAP012403 AGAP012403 unchanged
AGAP012404 AGAP012404 unchanged
AGAP012405 AGAP012405 unchanged
AGAP012406 AGAP012406 unchanged
AGAP012407 AGAP012407 unchanged
AGAP012408 AGAP012408 unchanged
AGAP012409 AGAP012409 unchanged
AGAP012410 AGAP012410 unchanged
AGAP012411 AGAP012411 unchanged
AGAP012412 AGAP012412 unchanged
AGAP012413 AGAP012413 unchanged
AGAP012414 AGAP012414 unchanged
AGAP012415 AGAP012415 unchanged
AGAP012416 AGAP012416 unchanged
AGAP012417 AGAP012417 unchanged
AGAP012418 AGAP012418 unchanged
AGAP012419 AGAP012419 unchanged
AGAP012420 AGAP012420 unchanged
AGAP012421 AGAP012421 unchanged
AGAP012422 AGAP012422 unchanged
AGAP012423 AGAP012423 unchanged
AGAP012424 AGAP012424 unchanged
AGAP012425 AGAP012425 unchanged
AGAP012426 AGAP012426 unchanged
AGAP012427 AGAP012427 unchanged
AGAP012428 AGAP012428 unchanged
AGAP012429 AGAP012429 unchanged
AGAP012430 AGAP012430 unchanged
AGAP012431 AGAP012431 unchanged
AGAP012432 AGAP012432 unchanged
AGAP012433 AGAP012433 unchanged
AGAP012434 AGAP012434 unchanged
AGAP012435 AGAP012435 unchanged
AGAP012436 AGAP012436 unchanged
AGAP012437 AGAP012437 unchanged
AGAP012438 AGAP012438 unchanged
AGAP012439 AGAP012439 unchanged
AGAP012440 AGAP012440 unchanged
AGAP012441 AGAP012441 unchanged
AGAP012442 AGAP012442 unchanged
AGAP012443 AGAP012443 unchanged
AGAP012444 AGAP012444 unchanged
AGAP012445 AGAP012445 unchanged
AGAP012446 AGAP012446 unchanged
AGAP012447 AGAP012447 unchanged
AGAP012448 AGAP012448 unchanged
AGAP012449 AGAP012449 unchanged
AGAP012450 AGAP012450 unchanged
AGAP012451 AGAP012451 unchanged
AGAP012452 AGAP012452 unchanged
AGAP012453 AGAP012453 unchanged
AGAP012454 AGAP012454 unchanged
AGAP012455 AGAP012455 unchanged
AGAP012456 AGAP012456 unchanged
AGAP012457 AGAP012457 unchanged
AGAP012458 AGAP012458 unchanged
AGAP012459 AGAP012459 unchanged
AGAP012460 AGAP012460 unchanged
AGAP012461 AGAP012461 unchanged
AGAP012462 AGAP012462 changed
AGAP012463 AGAP012463 unchanged
AGAP012464 AGAP012464 unchanged
AGAP012465 AGAP012465 unchanged
AGAP012466 AGAP012466 changed
AGAP012467 AGAP012467 unchanged
AGAP012468 AGAP012468 unchanged
